Transaction_ID,User_ID,Transaction_Amount,Transaction_Type,Timestamp,Account_Balance,Device_Type,Location,Merchant_Category,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label
TXN_48361,USER_6987,314.352,Online,2023-12-14 02:20:00,86726.39,Mobile,Tokyo,Electronics,0,0,7,435.82,0,Visa,95,3927.51,Password,0.3738,0,0
TXN_5397,USER_9926,1.488,Online,2023-07-26 05:26:00,45925.59,Mobile,London,Groceries,0,0,1,135.52,3,Mastercard,106,893.9,OTP,0.1416,0,0
TXN_24270,USER_2586,136.044,Bank Transfer,2023-12-30 07:04:00,91493.5,Laptop,Tokyo,Groceries,0,0,3,418.52,1,Amex,35,2297.24,Password,0.6301,0,0
TXN_45687,USER_3357,78.0,ATM Withdrawal,2023-02-01 03:14:00,77584.8,Mobile,Tokyo,Clothing,0,0,13,305.18,1,Mastercard,130,1860.22,OTP,0.5318,0,0
TXN_46539,USER_9646,9.144,POS,2023-05-26 06:33:00,95351.12,Mobile,Mumbai,Electronics,0,0,3,18.55,1,Amex,49,3092.85,OTP,0.4084,0,0
TXN_37681,USER_5280,93.252,Online,2023-10-06 01:16:00,57262.16,Mobile,Mumbai,Electronics,0,0,1,78.98,0,Discover,174,4435.11,PIN,0.7491,0,0
TXN_26907,USER_3484,120.66,POS,2023-04-26 04:23:00,26779.29,Tablet,New York,Electronics,0,0,3,260.43,2,Mastercard,160,2470.2,Password,0.1063,0,0
TXN_10253,USER_2028,129.756,Bank Transfer,2023-11-02 15:25:00,35208.49,Laptop,Sydney,Clothing,0,0,11,481.59,1,Amex,89,2222.03,Password,0.5213,0,0
TXN_49001,USER_5910,95.64,ATM Withdrawal,2023-11-18 13:55:00,37483.06,Mobile,Mumbai,Electronics,0,0,10,24.93,1,Discover,120,1346.4,Biometric,0.2732,0,0
TXN_6765,USER_2174,0.54,ATM Withdrawal,2023-12-11 05:42:00,82633.69,Laptop,New York,Travel,0,0,13,175.8,1,Mastercard,60,3854.37,Biometric,0.0005,0,0
TXN_13971,USER_6122,56.652,Online,2023-12-16 08:09:00,48141.99,Laptop,Tokyo,Restaurants,0,0,3,242.09,0,Mastercard,182,761.02,OTP,0.4955,0,0
TXN_36220,USER_8052,373.188,Bank Transfer,2023-06-23 16:27:00,69406.7,Tablet,Mumbai,Electronics,0,0,4,76.65,4,Amex,14,3860.0,OTP,0.6458,1,1
TXN_34136,USER_1777,41.052,Online,2023-04-21 19:46:00,62619.27,Mobile,Mumbai,Restaurants,0,0,5,316.3,3,Amex,6,284.36,OTP,0.9881,0,1
TXN_49562,USER_8575,3.24,Bank Transfer,2023-03-16 21:39:00,14221.72,Mobile,Tokyo,Groceries,0,0,14,499.99,4,Discover,76,1048.4,Password,0.1252,0,1
TXN_41818,USER_9995,91.644,Online,2023-03-14 06:15:00,66265.3,Tablet,New York,Clothing,0,0,8,273.57,3,Visa,132,2767.41,OTP,0.2152,0,0
TXN_15677,USER_4078,22.224,Online,2023-01-14 02:21:00,32708.28,Mobile,Mumbai,Clothing,0,0,14,295.6,3,Amex,74,2794.46,OTP,0.951,0,1
TXN_37989,USER_9552,185.26799999999997,Bank Transfer,2023-01-14 08:28:00,86188.53,Mobile,Sydney,Restaurants,0,0,10,490.2,4,Visa,60,3071.68,PIN,0.3476,0,1
TXN_47868,USER_7892,162.756,Online,2023-10-17 16:27:00,61377.23,Mobile,Mumbai,Clothing,0,0,9,300.28,3,Discover,85,627.18,Biometric,0.6305,0,0
TXN_35807,USER_5670,281.856,Bank Transfer,2023-08-05 07:05:00,66014.32,Mobile,Tokyo,Restaurants,0,0,2,179.56,0,Amex,183,4350.88,OTP,0.8416,0,0
TXN_16994,USER_3450,111.564,Online,2023-02-28 18:55:00,49437.15,Laptop,London,Clothing,1,0,6,72.53,0,Discover,201,495.94,OTP,0.4487,0,0
TXN_45093,USER_1505,25.308,POS,2023-05-05 07:06:00,59379.74,Tablet,Mumbai,Travel,0,0,8,434.24,0,Visa,141,4525.83,Biometric,0.5608,1,0
TXN_14270,USER_4457,264.108,Bank Transfer,2023-09-11 09:25:00,38909.99,Mobile,Mumbai,Restaurants,0,1,5,415.87,4,Visa,225,1643.84,Biometric,0.1141,0,1
TXN_6218,USER_8131,13.656,Online,2023-10-21 21:58:00,57583.65,Mobile,Mumbai,Electronics,0,0,14,261.16,4,Mastercard,57,2778.98,Password,0.3585,1,1
TXN_8940,USER_8989,274.824,POS,2023-11-22 20:29:00,90578.91,Laptop,Tokyo,Groceries,0,0,2,45.0,1,Visa,136,172.26,OTP,0.7627,1,0
TXN_13377,USER_4656,68.976,POS,2023-06-23 20:35:00,6547.47,Mobile,Mumbai,Electronics,0,0,3,262.42,1,Visa,122,2001.31,PIN,0.357,0,0
TXN_6931,USER_4758,200.64,Online,2023-10-09 23:46:00,50650.23,Mobile,Mumbai,Travel,0,0,13,307.86,4,Mastercard,202,133.39,OTP,0.0223,0,1
TXN_435,USER_6745,44.124,Online,2023-12-15 04:37:00,21936.65,Mobile,Mumbai,Clothing,0,0,1,241.36,4,Visa,157,3994.61,Password,0.5351,0,1
TXN_45859,USER_4515,243.288,Online,2023-05-28 20:34:00,41830.46,Mobile,Sydney,Travel,0,0,14,190.94,0,Discover,133,210.61,Password,0.5869,0,0
TXN_43969,USER_9418,29.736,Bank Transfer,2023-06-13 13:24:00,49506.0,Mobile,Mumbai,Groceries,0,0,14,428.72,1,Amex,163,4400.91,PIN,0.3883,1,0
TXN_9078,USER_5994,86.004,Online,2023-11-17 05:28:00,61288.74,Tablet,Tokyo,Clothing,0,0,9,263.75,0,Visa,4,3728.52,Password,0.3955,0,0
TXN_49953,USER_6956,20.136,Online,2023-12-25 03:25:00,74525.73,Mobile,Sydney,Groceries,0,0,2,270.8,1,Visa,108,2578.18,PIN,0.8598,1,1
TXN_21935,USER_6094,107.904,Bank Transfer,2023-01-27 12:53:00,7555.83,Mobile,New York,Travel,0,0,5,297.92,1,Mastercard,83,1448.3,Password,0.126,0,0
TXN_6388,USER_1470,57.263999999999996,Online,2023-06-19 02:21:00,50556.67,Tablet,Mumbai,Electronics,0,1,11,462.27,0,Discover,55,2395.33,Password,0.6886,1,0
TXN_11904,USER_4371,91.248,Online,2023-06-28 02:51:00,57289.33,Mobile,Mumbai,Clothing,0,0,5,418.07,4,Mastercard,124,2015.06,OTP,0.7807,0,1
TXN_19424,USER_7029,149.892,Online,2023-09-01 21:53:00,59448.74,Tablet,Sydney,Travel,0,0,6,427.04,1,Discover,42,427.72,Password,0.0311,0,0
TXN_24055,USER_4726,214.01999999999998,ATM Withdrawal,2023-04-05 22:09:00,59746.58,Mobile,Mumbai,Travel,0,1,5,431.63,0,Discover,187,4124.82,OTP,0.6754,1,0
TXN_14253,USER_3078,70.512,Online,2023-05-30 16:45:00,12799.96,Laptop,Sydney,Groceries,0,0,4,385.89,2,Discover,221,2177.8,Biometric,0.7405,0,0
TXN_5619,USER_1138,69.336,Online,2023-03-09 17:40:00,40802.2,Mobile,New York,Restaurants,0,0,12,121.99,3,Discover,224,1504.13,OTP,0.8047,0,0
TXN_19637,USER_9940,596.448,POS,2023-06-18 15:19:00,88892.89,Tablet,Sydney,Groceries,0,0,7,338.88,4,Visa,185,4534.58,PIN,0.8035,0,1
TXN_19662,USER_9048,30.371999999999996,POS,2023-09-25 18:17:00,43769.49,Mobile,New York,Electronics,0,0,7,192.3,2,Discover,58,2424.44,PIN,0.4743,0,0
TXN_19701,USER_4927,1.8239999999999998,Bank Transfer,2023-10-16 23:57:00,17472.07,Tablet,London,Electronics,0,0,5,349.98,1,Mastercard,141,1139.05,PIN,0.4429,1,0
TXN_15555,USER_2846,128.916,Online,2023-06-11 12:01:00,40281.65,Mobile,New York,Electronics,0,0,9,301.94,2,Discover,193,3738.12,PIN,0.5086,0,0
TXN_23983,USER_4991,95.46,Online,2023-02-04 00:24:00,20913.48,Mobile,Sydney,Clothing,0,0,4,142.49,1,Visa,158,2739.13,PIN,0.108,0,0
TXN_42836,USER_8461,66.984,Online,2023-02-02 00:48:00,25712.19,Laptop,Mumbai,Travel,0,0,13,426.14,2,Visa,95,366.53,PIN,0.7171,0,0
TXN_37631,USER_8108,245.064,Bank Transfer,2023-05-09 06:34:00,45060.44,Mobile,London,Travel,0,0,12,261.03,3,Mastercard,238,3466.47,PIN,0.4661,1,0
TXN_38184,USER_6971,76.104,Bank Transfer,2023-06-19 17:32:00,87368.62,Mobile,Mumbai,Electronics,0,0,8,197.9,1,Visa,230,3694.9,PIN,0.9162,0,1
TXN_45309,USER_5082,62.675999999999995,ATM Withdrawal,2023-06-13 10:39:00,48570.66,Laptop,Mumbai,Travel,1,1,9,162.44,4,Amex,20,4503.35,Password,0.176,1,1
TXN_16387,USER_4419,80.95199999999998,Online,2023-08-28 10:58:00,8492.17,Laptop,Tokyo,Clothing,0,0,7,332.01,3,Mastercard,76,1452.43,Biometric,0.5131,0,0
TXN_49644,USER_2567,27.276,POS,2023-11-13 21:51:00,61629.04,Mobile,Mumbai,Groceries,0,0,9,214.95,1,Visa,168,80.8,Biometric,0.4201,1,0
TXN_18310,USER_8843,174.33599999999998,Bank Transfer,2023-09-29 19:08:00,67696.91,Mobile,Mumbai,Clothing,0,0,8,38.34,2,Mastercard,6,3607.02,Biometric,0.1832,0,0
TXN_28643,USER_1984,15.527999999999999,Online,2023-07-07 19:45:00,70979.54,Mobile,Sydney,Restaurants,0,0,3,369.21,3,Discover,211,202.05,Password,0.7038,0,0
TXN_14275,USER_6207,60.768,Online,2023-08-15 21:23:00,60477.42,Tablet,Mumbai,Restaurants,0,0,8,191.28,4,Visa,26,3183.23,Password,0.7987,0,1
TXN_19674,USER_3862,34.08,POS,2023-06-01 23:08:00,62827.89,Mobile,Mumbai,Groceries,0,0,2,420.05,2,Mastercard,226,2680.18,OTP,0.8983,0,1
TXN_18752,USER_8167,19.584,Bank Transfer,2023-05-16 06:51:00,12217.1,Mobile,Mumbai,Groceries,0,0,12,475.11,4,Amex,209,93.5,Biometric,0.3901,1,1
TXN_45682,USER_6581,177.04799999999997,Online,2023-05-15 12:40:00,56936.57,Mobile,Mumbai,Groceries,0,0,1,391.93,2,Mastercard,176,4506.02,Biometric,0.4084,0,0
TXN_3080,USER_4667,94.116,ATM Withdrawal,2023-01-13 03:35:00,76789.08,Tablet,Mumbai,Electronics,0,0,13,407.55,1,Visa,197,2991.36,Password,0.7224,1,0
TXN_10376,USER_7840,6.876,Bank Transfer,2023-06-28 10:36:00,98705.05,Mobile,New York,Travel,0,0,13,10.01,1,Discover,54,2283.52,Password,0.5259,1,0
TXN_17121,USER_1754,43.116,Online,2023-03-27 03:24:00,11098.34,Mobile,Mumbai,Electronics,0,0,8,316.0,3,Amex,19,4646.75,OTP,0.746,0,0
TXN_40188,USER_2461,73.728,Online,2023-02-04 14:33:00,8972.81,Mobile,Mumbai,Electronics,1,0,3,98.49,0,Mastercard,124,1693.47,Password,0.9205,0,1
TXN_8193,USER_7860,2.136,Bank Transfer,2023-10-10 16:25:00,71714.22,Mobile,New York,Restaurants,0,1,8,319.24,2,Discover,157,2721.05,OTP,0.7061,1,0
TXN_12124,USER_5635,187.344,POS,2023-08-27 21:55:00,91365.14,Mobile,Mumbai,Electronics,0,0,7,79.68,0,Visa,135,1515.21,OTP,0.6878,1,0
TXN_16353,USER_5807,93.49199999999999,ATM Withdrawal,2023-12-28 03:22:00,69790.44,Tablet,Mumbai,Clothing,0,0,6,318.56,1,Visa,85,727.83,OTP,0.9622,0,1
TXN_17846,USER_4205,8.844,POS,2023-01-24 18:47:00,4891.33,Mobile,Mumbai,Travel,0,1,1,475.4,3,Amex,35,4260.89,Password,0.8022,1,0
TXN_45106,USER_3734,262.66799999999995,ATM Withdrawal,2023-05-26 21:41:00,5628.69,Mobile,New York,Clothing,0,0,13,93.76,4,Mastercard,3,2431.04,PIN,0.0729,0,1
TXN_26963,USER_7115,40.116,ATM Withdrawal,2023-03-23 12:34:00,58163.73,Tablet,Mumbai,Electronics,0,0,9,268.95,4,Discover,100,126.46,PIN,0.7181,0,1
TXN_6617,USER_2438,240.11999999999998,Bank Transfer,2023-02-05 08:31:00,18900.13,Mobile,Mumbai,Travel,0,0,1,342.29,3,Discover,143,529.23,PIN,0.5137,0,0
TXN_16276,USER_3348,83.556,Bank Transfer,2023-02-07 07:42:00,57093.52,Tablet,Mumbai,Clothing,0,0,5,227.12,3,Visa,230,1095.58,Password,0.4009,0,0
TXN_49807,USER_2808,118.28399999999999,Online,2023-05-03 05:53:00,46611.11,Laptop,Mumbai,Travel,0,0,12,86.09,3,Mastercard,229,1061.42,Biometric,0.7587,0,0
TXN_39520,USER_1161,9.42,Bank Transfer,2023-11-16 17:19:00,46621.8,Laptop,Sydney,Travel,0,0,5,21.47,0,Visa,49,3870.58,Biometric,0.4754,0,0
TXN_24087,USER_1854,26.232,Online,2023-11-04 21:39:00,52004.03,Mobile,Mumbai,Travel,0,0,6,87.4,2,Visa,94,1606.16,Biometric,0.4244,0,0
TXN_25456,USER_8584,197.136,POS,2023-11-14 06:52:00,91219.48,Tablet,Mumbai,Groceries,0,0,6,411.96,0,Discover,220,1599.89,Biometric,0.3487,0,0
TXN_38937,USER_3005,502.02,Bank Transfer,2023-08-25 00:04:00,22930.79,Laptop,Mumbai,Restaurants,0,0,4,132.2,3,Discover,5,1202.03,Password,0.635,0,0
TXN_39821,USER_5616,158.292,Online,2023-01-18 21:26:00,79071.75,Mobile,Mumbai,Clothing,0,0,9,271.18,2,Discover,67,2345.1,Password,0.5958,0,0
TXN_44594,USER_8956,76.584,ATM Withdrawal,2023-10-06 23:30:00,19986.05,Mobile,New York,Travel,0,1,8,318.01,3,Visa,57,3338.39,OTP,0.2506,0,0
TXN_40494,USER_6647,243.64799999999997,Bank Transfer,2023-12-30 14:58:00,1168.16,Laptop,Mumbai,Groceries,1,0,6,386.23,2,Amex,180,3999.6,PIN,0.3727,0,0
TXN_13345,USER_5310,88.41600000000001,Online,2023-12-02 11:38:00,74990.23,Tablet,New York,Travel,0,0,2,96.21,1,Mastercard,55,4321.63,Password,0.7959,1,0
TXN_34207,USER_3198,77.82,Online,2023-08-10 07:51:00,91834.27,Tablet,Mumbai,Travel,0,0,10,320.68,3,Mastercard,233,4596.45,PIN,0.1721,0,0
TXN_47873,USER_1111,51.42,Online,2023-08-19 18:50:00,82462.67,Laptop,New York,Travel,0,1,13,458.76,0,Discover,119,3827.93,Biometric,0.5311,1,0
TXN_35151,USER_8590,150.048,POS,2023-08-18 02:42:00,60387.08,Laptop,Sydney,Clothing,0,0,7,471.44,3,Amex,27,2365.2,PIN,0.6019,0,0
TXN_25068,USER_8856,59.256,Bank Transfer,2023-11-02 14:18:00,73149.36,Tablet,London,Groceries,1,0,9,148.05,0,Amex,222,177.38,OTP,0.6308,0,0
TXN_40001,USER_4398,14.879999999999999,Online,2023-07-17 10:55:00,84652.97,Mobile,Mumbai,Travel,0,0,11,437.35,3,Amex,109,4908.08,Password,0.9214,1,1
TXN_1336,USER_2007,96.264,Online,2023-12-04 09:03:00,57484.5,Mobile,New York,Restaurants,0,0,13,226.18,2,Discover,168,3144.4,PIN,0.6597,0,0
TXN_40073,USER_4678,9.299999999999999,Bank Transfer,2023-04-22 23:57:00,55281.41,Tablet,Mumbai,Clothing,0,0,2,396.48,3,Discover,162,3921.32,Password,0.1131,1,0
TXN_39777,USER_7039,143.772,POS,2023-02-05 18:51:00,78082.54,Tablet,Mumbai,Travel,1,0,12,313.82,2,Mastercard,68,3709.1,Password,0.6309,0,0
TXN_31017,USER_2188,102.52799999999999,Online,2023-11-24 04:10:00,4629.37,Mobile,London,Groceries,0,0,8,72.56,2,Amex,186,2655.02,Biometric,0.0111,0,0
TXN_38566,USER_8398,209.004,Online,2023-01-08 06:54:00,1109.47,Mobile,Mumbai,Clothing,0,0,11,392.3,4,Mastercard,214,4111.62,Password,0.33,0,1
TXN_12747,USER_9469,99.288,Online,2023-04-30 09:37:00,75359.18,Laptop,New York,Electronics,0,0,14,400.48,4,Mastercard,195,279.31,Biometric,0.2293,0,1
TXN_16314,USER_7516,49.332,POS,2023-02-01 07:22:00,21989.01,Mobile,Mumbai,Clothing,0,1,12,425.51,4,Visa,91,4185.86,OTP,0.9715,0,1
TXN_11097,USER_4460,17.927999999999997,Online,2023-04-29 20:36:00,90683.03,Mobile,Mumbai,Clothing,0,0,6,43.04,0,Discover,223,3945.85,Password,0.5905,1,0
TXN_6234,USER_3251,90.88799999999999,Online,2023-04-14 05:03:00,2461.73,Mobile,Mumbai,Groceries,0,1,9,142.91,2,Discover,17,4786.58,PIN,0.2291,0,0
TXN_30487,USER_8908,9.623999999999999,Online,2023-02-06 10:10:00,40068.84,Laptop,Tokyo,Electronics,0,0,4,130.35,3,Amex,180,970.14,PIN,0.3307,1,0
TXN_49566,USER_8136,25.884,Bank Transfer,2023-06-27 04:05:00,92689.91,Mobile,Mumbai,Groceries,0,0,12,229.88,4,Discover,86,610.22,PIN,0.7231,0,1
TXN_24392,USER_2006,74.724,Bank Transfer,2023-05-25 06:59:00,67694.09,Mobile,London,Clothing,0,0,1,258.07,0,Visa,213,134.95,Password,0.2089,0,0
TXN_44204,USER_3117,372.94800000000004,ATM Withdrawal,2023-01-05 05:33:00,58341.11,Mobile,Mumbai,Clothing,0,0,5,152.34,2,Mastercard,94,1823.43,Password,0.1363,0,0
TXN_12410,USER_1527,33.012,POS,2023-10-15 04:16:00,10483.96,Mobile,Mumbai,Groceries,0,0,6,184.8,1,Mastercard,44,4046.44,OTP,0.543,1,0
TXN_57,USER_6675,123.09599999999999,Online,2023-01-19 00:45:00,44098.03,Mobile,Tokyo,Clothing,0,0,6,272.8,0,Amex,10,274.6,PIN,0.0248,1,0
TXN_10365,USER_5120,115.27199999999999,POS,2023-01-26 10:05:00,69473.11,Laptop,Mumbai,Restaurants,1,0,10,332.6,1,Visa,19,3989.53,OTP,0.0274,0,0
TXN_1167,USER_9680,48.684,Online,2023-05-11 02:48:00,13958.9,Laptop,Mumbai,Clothing,0,0,12,137.49,4,Discover,213,873.83,Biometric,0.1549,0,1
TXN_4689,USER_8345,392.988,POS,2023-12-19 21:15:00,59013.02,Laptop,Mumbai,Electronics,0,0,12,118.19,4,Discover,216,674.54,OTP,0.7365,0,1
TXN_35858,USER_3627,87.264,POS,2023-03-04 23:07:00,3272.65,Tablet,Mumbai,Clothing,0,0,1,206.75,0,Visa,41,4261.41,Biometric,0.2039,0,0
TXN_25247,USER_5257,34.92,ATM Withdrawal,2023-11-24 22:55:00,64408.3,Mobile,London,Groceries,0,0,14,210.88,2,Mastercard,238,3185.6,OTP,0.1828,1,0
TXN_15495,USER_9174,15.899999999999999,Bank Transfer,2023-02-25 13:13:00,31964.34,Tablet,New York,Clothing,0,1,2,205.89,3,Visa,238,2053.03,Password,0.5992,0,0
TXN_4121,USER_9662,63.336,Online,2023-06-08 08:47:00,28957.63,Mobile,London,Clothing,0,0,2,426.13,4,Mastercard,4,2767.02,PIN,0.8573,0,1
TXN_25158,USER_5038,390.504,Online,2023-11-10 20:38:00,40395.58,Mobile,London,Restaurants,0,0,2,353.06,2,Mastercard,103,237.62,Biometric,0.9854,1,1
TXN_41270,USER_7848,167.7,Online,2023-07-09 19:18:00,27875.8,Mobile,New York,Clothing,0,0,6,58.84,0,Discover,159,3811.22,Biometric,0.1133,0,0
TXN_33587,USER_4093,14.52,ATM Withdrawal,2023-11-04 06:56:00,21595.16,Mobile,London,Restaurants,0,0,12,55.18,3,Amex,39,4580.24,Biometric,0.9523,1,1
TXN_24612,USER_4146,245.748,Bank Transfer,2023-10-15 21:54:00,8885.5,Laptop,London,Electronics,0,0,5,300.65,3,Amex,129,27.56,PIN,0.1489,0,0
TXN_28039,USER_4571,111.36,Online,2023-11-06 09:50:00,71474.98,Mobile,London,Travel,0,0,14,209.29,2,Visa,21,207.57,Biometric,0.6244,0,0
TXN_34917,USER_7135,87.75599999999999,Bank Transfer,2023-06-03 00:18:00,98057.98,Mobile,Mumbai,Groceries,0,0,4,223.64,4,Visa,121,953.84,PIN,0.2385,0,1
TXN_2381,USER_7144,40.524,POS,2023-02-27 12:09:00,96737.38,Mobile,New York,Groceries,0,0,13,387.03,4,Discover,229,1151.95,PIN,0.4631,1,1
TXN_17191,USER_4629,259.344,Online,2023-10-14 23:01:00,82266.55,Tablet,Tokyo,Restaurants,0,0,3,266.07,0,Mastercard,66,3115.36,Biometric,0.0582,0,0
TXN_35716,USER_7992,21.755999999999997,Online,2023-08-15 01:49:00,50428.11,Tablet,Mumbai,Electronics,0,0,3,454.59,3,Discover,200,2265.1,Biometric,0.4486,0,0
TXN_3585,USER_4904,16.548,Online,2023-03-12 13:45:00,32184.85,Laptop,London,Travel,0,0,13,404.3,2,Discover,186,2459.38,Password,0.062,0,0
TXN_43074,USER_7216,50.196,Online,2023-06-08 21:02:00,73629.21,Mobile,Tokyo,Travel,0,0,7,420.42,1,Amex,120,3706.74,PIN,0.4967,1,0
TXN_45865,USER_8525,158.496,POS,2023-10-30 11:40:00,10584.97,Tablet,Mumbai,Restaurants,0,0,14,240.59,2,Amex,182,897.7,Biometric,0.0469,0,0
TXN_45595,USER_2388,31.799999999999997,POS,2023-11-23 08:17:00,76077.62,Mobile,Mumbai,Restaurants,0,0,4,24.66,4,Visa,167,876.54,PIN,0.5746,0,1
TXN_49417,USER_3279,30.179999999999996,POS,2023-11-15 14:40:00,8882.35,Tablet,Mumbai,Groceries,0,0,4,324.31,0,Mastercard,127,3684.64,Password,0.6048,0,0
TXN_3797,USER_8226,6.803999999999999,POS,2023-04-20 05:02:00,30055.64,Tablet,Mumbai,Groceries,0,0,14,428.24,3,Discover,128,3729.89,PIN,0.8185,0,0
TXN_38095,USER_1488,489.432,Online,2023-09-12 06:07:00,44293.02,Tablet,Mumbai,Electronics,0,0,11,280.33,1,Amex,78,1305.34,Biometric,0.8196,1,0
TXN_28057,USER_2728,75.384,POS,2023-02-14 08:05:00,95634.38,Tablet,Mumbai,Clothing,0,0,9,297.11,0,Amex,195,4387.66,Password,0.936,0,1
TXN_14057,USER_3630,156.08399999999997,ATM Withdrawal,2023-07-17 03:55:00,49808.06,Laptop,Mumbai,Electronics,0,0,13,386.72,4,Mastercard,225,2252.32,OTP,0.8949,1,1
TXN_45629,USER_3642,52.272,POS,2023-11-04 16:38:00,43860.76,Mobile,Mumbai,Electronics,1,0,9,476.81,1,Discover,149,4416.29,OTP,0.7591,1,0
TXN_25435,USER_9630,96.252,ATM Withdrawal,2023-07-23 11:06:00,21214.37,Mobile,Tokyo,Restaurants,0,0,12,172.76,1,Visa,63,2822.21,Password,0.2601,0,0
TXN_29995,USER_3090,205.79999999999998,ATM Withdrawal,2023-08-20 11:26:00,7734.01,Mobile,Mumbai,Restaurants,0,0,11,43.88,4,Amex,216,3997.33,PIN,0.1365,0,1
TXN_13492,USER_6990,126.98399999999998,Online,2023-08-11 11:25:00,9843.68,Tablet,Tokyo,Clothing,0,0,12,370.19,4,Discover,34,3947.02,Password,0.8033,0,1
TXN_22610,USER_2466,28.512,ATM Withdrawal,2023-04-26 02:58:00,96695.06,Mobile,Mumbai,Travel,0,0,2,283.26,0,Amex,198,1486.71,OTP,0.9227,1,1
TXN_13135,USER_9727,318.912,ATM Withdrawal,2023-10-08 08:24:00,18102.21,Mobile,Sydney,Electronics,0,0,3,431.24,4,Mastercard,193,1241.96,PIN,0.479,1,1
TXN_42095,USER_9207,40.464,Online,2023-01-02 07:06:00,44207.6,Mobile,Mumbai,Electronics,0,0,14,97.78,1,Discover,199,4423.84,Biometric,0.4911,0,0
TXN_17481,USER_7561,66.66,Online,2023-02-12 05:19:00,72544.76,Mobile,London,Restaurants,0,0,13,102.7,0,Amex,166,3932.4,Password,0.4769,0,0
TXN_23430,USER_9776,86.316,ATM Withdrawal,2023-08-06 01:30:00,32799.15,Mobile,Mumbai,Clothing,0,0,1,215.07,4,Discover,41,1068.69,Password,0.8211,1,1
TXN_11815,USER_5131,380.988,ATM Withdrawal,2023-12-16 16:02:00,74767.72,Mobile,Mumbai,Electronics,0,0,11,464.95,2,Amex,125,4291.85,Biometric,0.8058,1,0
TXN_3158,USER_4075,391.60799999999995,Bank Transfer,2023-02-01 22:33:00,98670.49,Mobile,Mumbai,Restaurants,0,0,8,190.44,2,Discover,51,4215.78,Password,0.6805,1,0
TXN_46312,USER_1346,51.647999999999996,POS,2023-10-23 11:29:00,59809.65,Mobile,Mumbai,Electronics,0,0,11,305.71,0,Visa,33,3969.92,Biometric,0.2782,0,0
TXN_6763,USER_7123,84.92399999999999,Bank Transfer,2023-11-14 17:07:00,47473.33,Laptop,Tokyo,Electronics,0,0,7,437.5,1,Amex,52,3320.53,OTP,0.4869,1,0
TXN_27539,USER_6559,34.596,Online,2023-08-03 09:46:00,57688.11,Mobile,Mumbai,Electronics,0,1,3,116.44,1,Discover,42,3026.19,Biometric,0.6295,1,0
TXN_6453,USER_9558,81.54,POS,2023-09-01 11:12:00,37368.53,Mobile,New York,Clothing,0,0,2,27.0,1,Mastercard,21,2333.58,PIN,0.6726,0,0
TXN_9259,USER_3347,50.891999999999996,Online,2023-12-02 22:29:00,43460.62,Mobile,Sydney,Electronics,0,0,11,91.96,0,Amex,25,4350.82,OTP,0.7586,0,0
TXN_9637,USER_3868,165.04799999999997,Bank Transfer,2023-02-18 13:58:00,41768.87,Laptop,London,Groceries,0,0,8,260.95,4,Amex,137,3617.55,Biometric,0.7704,0,1
TXN_48473,USER_3701,141.08399999999997,Online,2023-01-26 06:20:00,93204.17,Mobile,Tokyo,Travel,0,0,5,349.78,1,Amex,199,1148.49,Password,0.9723,0,1
TXN_22986,USER_1671,54.408,Bank Transfer,2023-01-22 03:32:00,44456.03,Mobile,Sydney,Restaurants,0,1,8,334.31,0,Visa,230,3767.61,PIN,0.2904,1,0
TXN_31317,USER_4577,126.75599999999999,Bank Transfer,2023-02-24 11:52:00,17716.61,Mobile,London,Groceries,0,0,5,101.99,3,Visa,88,4400.54,Biometric,0.0826,1,0
TXN_35488,USER_3655,87.708,POS,2023-12-01 07:22:00,86766.33,Tablet,Mumbai,Clothing,0,0,1,139.16,3,Mastercard,29,3108.19,Password,0.1915,0,0
TXN_26892,USER_9707,24.648,Online,2023-10-17 10:45:00,83578.75,Mobile,Sydney,Electronics,0,0,2,414.72,3,Mastercard,59,1456.9,OTP,0.5277,0,0
TXN_3734,USER_3964,168.732,Bank Transfer,2023-08-15 04:06:00,22583.33,Mobile,Mumbai,Travel,0,0,12,251.76,3,Visa,185,10.48,OTP,0.7125,0,0
TXN_21988,USER_1033,33.384,Bank Transfer,2023-12-24 03:28:00,77631.34,Mobile,Mumbai,Clothing,0,0,2,76.72,0,Visa,110,1058.85,OTP,0.0827,1,0
TXN_32749,USER_4014,13.008,POS,2023-06-16 07:16:00,94890.64,Tablet,Mumbai,Restaurants,0,1,10,308.68,1,Mastercard,65,620.58,OTP,0.6359,0,0
TXN_46479,USER_5054,266.904,Online,2023-12-20 02:03:00,47042.47,Mobile,New York,Groceries,0,0,4,93.33,0,Amex,151,762.92,OTP,0.5434,0,0
TXN_14822,USER_1732,35.904,Online,2023-10-06 23:54:00,3636.34,Mobile,London,Electronics,0,1,9,46.57,1,Visa,206,509.56,Biometric,0.4024,0,0
TXN_9594,USER_4259,207.43200000000002,ATM Withdrawal,2023-06-10 20:51:00,66197.25,Mobile,London,Restaurants,0,0,7,276.01,2,Mastercard,204,2463.18,PIN,0.8514,0,1
